Year,Subject,avg_IndATAR,avg_Gap,avg_ModeratedHSCScore,avg_ScaledScore,count_students
2017,Information & Digital Technology Exam,40.82509925142857,-1.8802435729166664,69.85714285714286,15.151395065714285,7
2017,Legal Studies,45.302091729999994,-1.5978002655,65.14285714285714,16.52857142857143,7
2017,Mathematics Advanced,69.31175376,-4.4723882673999995,71.4,27.046441557999998,5
2017,Mathematics Extension 1,78.91685569666667,5.289136749333333,66.0,31.483783783333333,3
2017,Mathematics Standard 2,37.69765725442308,-4.201929945813809,55.25,13.872978250903847,52
2017,Modern History,65.17020021166667,3.7846717938333327,75.33333333333333,25.462804233333333,6
2017,Music 1,49.208770506363635,4.805261579714285,76.36363636363636,18.98994490336364,11
2017,PDH&PE,43.12676172615385,2.3973853340966667,62.0,15.924151403846155,13
2017,Physics,71.30152497521739,3.919684016666667,71.43478260869566,28.08655673521739,23
2017,Primary Industries Exam,22.25274725,-20.89731164,69.0,8.1,1
2017,Retail Services Exam,44.776451166363636,-4.0987389926,70.27272727272727,16.844155843636365,11
2017,Senior Science,39.5890489565,1.8712062845733333,67.35,14.715818681799998,20
2017,Society & Culture,61.36845039333334,6.4979581431,78.66666666666667,23.763333333333332,3
2017,Visual Arts,44.39504014904762,-2.4158883390947365,76.52380952380952,16.329269841428573,21
2018,Ancient History,42.72714907,-1.39786752595,63.2,15.425290598,10
2018,Biology,66.0286844137931,5.490283227996429,71.51724137931035,25.88146551724138,29
2018,Business Services Exam,58.28312667600001,6.5367555576,78.4,21.775000002,5
2018,Business Studies,43.206089377199994,0.6353566652681818,60.68,15.617777777599999,25
2018,Chemistry,64.893383113,0.79653485979,63.5,24.737014926,10
2018,Community & Family Studies,43.13606702814815,-2.552853784472727,68.37037037037037,15.903554131037037,27
2018,Construction Exam,24.713220792222224,6.520891008,65.55555555555556,8.848148147777778,9
2018,Dance,47.628968533333335,-5.314551661,76.33333333333333,17.305148006666666,3
2018,Drama,57.215887949,0.5458812390888892,76.0,21.624404762,10
2018,Electrotechnology Exam,51.75961938499999,4.618318165,72.0,19.6,2
2018,English Advanced,57.278194256,-5.370615572782759,70.73333333333333,21.582126983000002,30
2018,English Extension 1,95.35424354,6.308807035,92.0,40.6,1
2018,English Standard,47.281507906363636,-1.85325867638,65.93939393939394,17.21331168818182,66
2018,Food Technology,45.15555942833333,-2.74091267662,70.83333333333333,16.549857551166667,6
2018,Geography,52.55555399,0.8267657577375,69.125,19.32916666625,8
2018,Hospitality Exam,45.30920092444445,-2.2970633132222225,71.33333333333333,16.325250304444445,9
2018,Human Services Exam,68.087793035,7.9302268565,75.66666666666667,26.435555556666667,6
2018,Industrial Technology,43.29780778166666,-3.8527703081739126,67.43333333333334,15.9986944447,30
2018,Information Processes & Technology,41.744776475,-6.59609606975,61.625,15.329610873625,8
2018,Legal Studies,51.11427659818182,-1.9447803406272728,68.9090909090909,18.623101603636364,11
2018,Mathematics Advanced,62.3085802696,-1.956192173632,63.84,23.570679186000003,25
2018,Mathematics Extension 1,76.6147636775,-2.514826445,60.5,30.25,4
2018,Mathematics Standard 2,44.039963270461534,-2.91261271496625,63.646153846153844,16.037236205061536,65
2018,Metal & Engineering Exam,34.720281985,,69.25,12.553515625,4
2018,Modern History,51.06171876727273,1.8962195467636362,65.63636363636364,18.69953867,11
2018,Music 1,50.47938658,0.8852386434000004,80.16666666666667,18.818646616666665,6
2018,Music 2,69.13198759,6.459137987,81.0,26.71071429,1
2018,PDH&PE,47.81679836517242,-0.1605895375014284,64.6896551724138,17.751609195517243,29
2018,Physics,61.707447263333336,4.902303678283333,63.666666666666664,23.234343435,6
2018,Primary Industries Exam,25.666829502000002,-9.092560084333334,66.6,9.137391303600001,5
2018,Retail Services Exam,45.312756928333336,-2.188972171,70.83333333333333,16.906666666666666,6
2018,Senior Science,47.67965414347827,1.468647428837838,71.3913043478261,17.838031714934782,46
2018,Society & Culture,55.140962495,5.591619324175,74.625,20.72720070375,8
2018,Software Design & Development,49.48542284538462,-3.751624332707692,66.3076923076923,17.95292766923077,13
2018,Visual Arts,46.973494780625,-5.121036140128572,76.4375,17.249791666875,16
2019,Aboriginal Studies,25.11918229,-6.7646259220000005,66.25,8.8821428575,4
2019,Ancient History,56.11606316111111,4.447606760666667,68.88888888888889,20.996296295555556,9
2019,Biology,54.13230769522727,4.269278926821428,62.47727272727273,19.900169665454545,44
2019,Business Services Exam,55.524233086,12.7946232815,77.2,21.0687323944,5
2019,Business Studies,49.215199465714285,-0.8913055921944443,63.666666666666664,18.066536044761907,21
2019,Chemistry,64.42453236545454,1.068682051281818,63.0,24.41262626454545,11
2019,Community & Family Studies,42.902625551521744,-3.22614597146875,70.6086956521739,15.814537815021739,46
2019,Construction Exam,40.2446054075,5.19416503225,72.25,14.81849680175,4
2019,Dance,52.71876272,0.8638689839999998,76.33333333333333,18.952380953333332,3
2019,Design & Technology,36.50939542,-1.787203528,65.0,12.90972222,1
2019,Drama,43.649892118333334,-2.395957519475,71.0,15.435416668333332,6
2019,Electrotechnology Exam,44.40684256666666,-2.7164251633333336,69.0,16.643326509,3
2019,English Advanced,64.13006524800001,2.40658712147,74.15,24.46146875,20
2019,English Standard,47.195986287,1.5723952833458332,64.83333333333333,17.188975694444444,90
2019,English Studies Exam,35.51417562,-44.2866515,57.0,12.5578125,1
2019,Food Technology,36.886563155,-4.524304622814285,67.2,13.185716951400002,10
2019,Geography,65.25863967,7.319740789242857,75.5,25.36577205875,8
2019,Hospitality Exam,33.2878862875,-7.508887714485715,63.75,11.770596591375,8
2019,Human Services Exam,54.821991376666666,2.9475747733333333,68.0,20.59873016,3
2019,Industrial Technology,37.71168015888889,-6.108152117131579,63.77777777777778,13.62783343462963,27
2019,Investigating Science,38.417911796153845,-4.269973042092308,64.53846153846153,13.867907361692307,13
2019,Legal Studies,54.520148297272726,2.741079080772727,67.81818181818181,19.991824537272727,11
2019,Mathematics Advanced,58.683559949285716,-5.173523821721429,59.42857142857143,22.175093057857143,14
2019,Mathematics Extension 1,37.8724160904,-27.843894422400002,28.8,14.359999999000001,5
2019,Mathematics Standard 2,45.45014380357143,-2.829399106180952,64.17142857142858,16.40530612264286,70
2019,Modern History,50.76932475192307,-1.0942169624866667,63.46153846153846,18.606596736500002,26
2019,Music 1,42.9512334825,-6.520488867,77.0,15.5314285725,8
2019,PDH&PE,45.80885075769231,-2.2910767295388887,64.02564102564102,16.50206278769231,39
2019,Physics,67.48081044166666,-0.40433785783333337,66.0,25.756923075,6
2019,Primary Industries Exam,26.30466205666667,-11.7120534996,64.83333333333333,9.3013285025,6
2019,Retail Services Exam,39.263367281428565,-4.216102605333333,67.57142857142857,13.991428571428571,7
2019,Society & Culture,59.18139162999999,7.2549803169375,75.8,22.478792756,10
2019,Software Design & Development,52.518148518333334,7.8290354743999995,64.16666666666667,19.506633500000003,6
2019,Visual Arts,47.56872433344827,-2.4241278642977275,76.65517241379311,17.318390804827587,29
2020,Aboriginal Studies,26.34957298333333,-12.0774852635,67.66666666666667,9.248700116666667,6
2020,Ancient History,43.535702101666665,-7.5875724914000005,61.0,15.643304845000001,6
2020,Automotive Exam,16.89785624,,54.0,5.931147541,1
2020,Biology,59.632038489318184,2.7781631032159093,67.56818181818181,22.099020979318183,44
2020,Business Services Exam,43.25083917571429,2.796472970116667,69.71428571428571,15.86017315957143,7
2020,Business Studies,39.662453058947364,-0.8239229450266667,56.0,14.073108552631581,19
2020,Community & Family Studies,38.968243486458334,-5.5183220215428275,68.14583333333333,13.965029762270833,48
2020,Construction Exam,48.406910442857146,7.147777355500001,78.85714285714286,17.49795918285714,7
2020,Dance,42.735620794999996,-5.1285868858,70.5,15.3875,4
2020,Drama,49.3452432225,-8.373561295750001,76.0,17.6180833325,4
2020,English Advanced,63.43747180785714,-1.2098237070057145,74.0,24.03057692285714,14
2020,English Extension 1,62.0,-10.35264876,56.0,23.03,1
2020,English Standard,45.297198734285715,1.4200294973942307,64.7936507936508,16.24862026888889,63
2020,English Studies Exam,50.98684211,,69.0,18.0,1
2020,Entertainment Industry Exam,57.826674525,5.350851066,79.75,21.489880952500002,4
2020,Food Technology,24.26994302,,58.0,8.51875,1
2020,Geography,49.31622752249999,-1.85833560411,65.75,17.701026119999998,12
2020,Hospitality Exam,56.94458744999999,4.665648587,75.6,21.113445378,5
2020,Human Services Exam,35.61253561,-0.5591377578,64.0,12.5,1
2020,Industrial Technology,33.87578039391304,-3.242051390949231,61.69565217391305,12.426460962695652,23
2020,Information Processes & Technology,42.15800251444445,0.6406997585166666,59.77777777777778,15.832804234444446,9
2020,Japanese Beginners,35.41106012,-6.545583634,49.0,12.469403712666667,3
2020,Legal Studies,52.85016602,0.988565037014286,68.57142857142857,19.10334044142857,7
2020,Mathematics Advanced,52.356086768750004,-7.867261148475,55.625,19.08663194375,8
2020,Mathematics Extension 1,71.55284148,-4.061223877,52.0,27.45294118,1
2020,Mathematics Standard 1 Exam,31.930907516666668,4.673355390000001,69.33333333333333,11.427777778666666,3
2020,Mathematics Standard 2,48.75733990086957,1.4567054045697676,62.58695652173913,17.733216010869565,46
2020,Modern History,44.42915942666667,0.73718699334,55.80952380952381,15.925707625428572,21
2020,Music 1,60.69598934142857,17.2278582922,83.42857142857143,23.169588745714286,7
2020,PDH&PE,44.273264868666665,-4.7035988043125,62.6,15.750979166666667,30
2020,Physics,85.927360705,1.1286020077,80.0,35.195,2
2020,Primary Industries Exam,29.5751634,-14.699190595,64.5,10.380882353,2
2020,Retail Services Exam,40.17094017,-4.5402613665,69.0,14.100000000000001,3
2020,Society & Culture,48.35086013833333,1.3277950950090909,69.16666666666667,17.563346746666667,12
2020,Software Design & Development,50.64476543400001,1.9037202958,63.2,18.749393939999997,5
2020,Visual Arts,44.52075855192308,-1.1078691233333333,76.42307692307692,16.028807858461537,26
2021,Aboriginal Studies,78.03921569,4.033246909,86.0,30.35,1
2021,Ancient History,35.719619387142856,-3.23784501424,51.714285714285715,12.344700461142859,7
2021,Biology,56.00926337166666,7.5559985428416665,66.41666666666667,20.175097725,12
2021,Business Services Exam,38.50815594625,2.687560348142857,67.375,13.309375,8
2021,Business Studies,41.629362664,-1.3271151250222222,59.84,14.47242424336,25
2021,Chemistry,58.95798941,-1.80322086,57.333333333333336,21.282828283333334,6
2021,Community & Family Studies,40.776033894347826,-3.7788565149149997,70.73913043478261,14.390025575434782,23
2021,Construction Exam,36.530671295,,74.5,12.625,2
2021,Earth & Environmental Science,50.294485008461535,-0.4906488538333334,67.46153846153847,18.069099276923076,13
2021,Electrotechnology Exam,33.452807655,-6.879198617,56.0,11.561290325,2
2021,English Advanced,59.36124796785714,-0.0037539532285713845,72.57142857142857,21.661275390714284,14
2021,English Standard,44.777578385384615,-0.7407182235571428,63.44615384615385,15.854088218584614,65
2021,English Studies Exam,35.951967589999995,-2.5363637595,57.75,12.424999999999999,4
2021,Entertainment Industry Exam,46.581941604,9.692066048,74.0,16.722702702,5
2021,Geography,45.454474941818184,2.930178800327273,62.63636363636363,15.784321474545454,11
2021,Hospitality Exam,46.703417503,-1.4480277449999992,71.4,16.549807082,10
2021,Industrial Technology,40.627602613,-1.8617101856153846,66.45,14.274236273349999,20
2021,Japanese Beginners,47.556611970000006,-1.1381956612,62.333333333333336,16.894121541666667,6
2021,Legal Studies,47.006360925,2.955220384125,63.0,16.5651534,8
2021,Mathematics Advanced,55.14382577222222,0.937889341222222,55.666666666666664,19.77856024888889,9
2021,Mathematics Extension 1,27.87990196,-27.646647455,18.0,9.635294118500001,2
2021,Mathematics Standard 1 Exam,27.458455715,-13.808902714666667,65.75,9.66612183075,8
2021,Mathematics Standard 2,43.196768158727274,-5.494301303110416,57.127272727272725,15.348919936672727,55
2021,Modern History,46.95058287208334,-2.5501689816630435,59.166666666666664,16.5429202275,24
2021,Music 1,52.66775888714285,6.567724310859999,80.0,19.642996777142855,7
2021,PDH&PE,56.273350163529415,1.6832773119352942,69.20588235294117,20.649242081764704,34
2021,Physics,58.44714860833333,2.8927157423166663,60.666666666666664,21.05490196,6
2021,Primary Industries Exam,28.85278281,-20.53461174,64.25,9.97152173925,4
2021,Retail Services Exam,67.21379802,,75.0,25.450000000000003,2
2021,Society & Culture,47.2592222921,-2.65789766885,66.0,16.8110915494,10
2021,Software Design & Development,51.26832642333333,-0.41028568666666665,66.66666666666667,17.913636363333335,3
2021,Spanish Continuers,77.05882353,19.03079091,82.0,29.85,1
2021,Textiles & Design,37.387331142,-14.354498975666667,67.4,12.921061642999998,5
2021,Visual Arts,44.871396930416665,-0.8583304802299999,73.75,15.863345865,24
2022,Aboriginal Studies,28.427249632000002,-11.918856458,68.0,9.32290909,5
2022,Ancient History,49.770194438888886,2.0622092363833335,63.5,17.628877314444445,18
2022,Biology,61.05111517727273,5.418585183895455,64.36363636363636,21.63878787878788,33
2022,Business Services Exam,55.98866980666667,2.5020808648333333,74.33333333333333,20.28711484333333,3
2022,Business Studies,44.5624111,1.1350803831647058,61.36842105263158,14.858054225789473,19
2022,Chemistry,58.524229802499995,-1.9090528162624998,52.75,20.91848290425,8
2022,Community & Family Studies,43.5599673468,1.4320866323941175,70.48,15.07355486532,25
2022,Construction Exam,39.02329690428571,,72.71428571428571,12.837142856571429,7
2022,Dance,63.16666667,-0.8847222208,82.0,22.56,1
2022,Drama,61.880073455,-2.0080505165,80.5,21.94375,2
2022,Earth & Environmental Science,50.971611279166666,5.0093268295,66.75,17.788656715833334,12
2022,English Advanced,61.87490478227273,-0.7496169552857143,73.04545454545455,22.253484848181817,22
2022,English Extension 1,86.18333333,22.295209364999998,82.0,34.6,2
2022,English Standard,38.50956334683333,-6.102890129673077,61.61666666666667,13.022273504,60
2022,English Studies Exam,30.835380825999998,-6.098382924,59.0,10.039999998,5
2022,Entertainment Industry Exam,39.996672805,7.601815667,66.5,13.022916665,2
2022,Food Technology,27.753552754444442,-6.814833178,59.888888888888886,9.036556776333335,9
2022,Geography,53.72370574999999,-5.21041953575,67.25,18.19293478,4
2022,History Extension,65.1939643,3.80256472234,60.0,24.90810811,2
2022,Hospitality Exam,41.190685300999995,-0.009247358000000046,70.8,13.701571428,10
2022,Industrial Technology,42.38522104428572,-3.37548938124,66.71428571428571,14.229478458,7
2022,Investigating Science,40.371485609000004,-2.7006405977999997,66.5,13.352428570999999,10
2022,Japanese Beginners,32.086786323333335,-11.174329411,44.666666666666664,10.447457625666667,3
2022,Japanese Continuers,43.81784174,1.1567089883999992,43.0,15.4535,5
2022,Legal Studies,52.00836515461538,-2.1953908852727273,63.61538461538461,17.849802164615383,13
2022,Mathematics Advanced,61.49787276545454,-4.07731252185,60.45454545454545,22.023809523636363,11
2022,Mathematics Extension 1,68.33034665800001,-5.557081340240001,47.2,25.474117646000003,5
2022,Mathematics Extension 2,44.86454158,-32.13242568,26.0,14.60789474,1
2022,Mathematics Standard 1 Exam,26.734714826666664,-3.642048083,61.333333333333336,8.758585858666667,3
2022,Mathematics Standard 2,45.441813727413795,-1.6240590692018517,61.43103448275862,15.190300951396553,58
2022,Modern History,55.049757590000006,1.4611529008210524,64.0909090909091,19.222735752727274,22
2022,Music 1,68.11269841333333,8.780600602749999,86.33333333333333,25.248095236666668,6
2022,PDH&PE,49.412027570588236,5.411219185769231,61.88235294117647,16.669166399411765,17
2022,Physics,73.02950684545455,-2.57499343205,70.54545454545455,27.584343434545453,11
2022,Primary Industries Exam,25.37122102,-4.044871603,60.0,8.260869565,1
2022,Retail Services Exam,24.64488636,-20.241299305,63.5,8.024375000000001,2
2022,Science Extension,69.07571747,9.25257212825,59.0,25.656666667499998,4
2022,Society & Culture,53.77121951,2.3032986057925,71.0,18.76178571375,8
2022,Textiles & Design,48.33398983,-4.6070542654,70.2,16.727962439800002,5
2022,Visual Arts,43.270741492727275,-3.9312832758777776,75.9090909090909,14.298701298181818,11
2023,Aboriginal Studies,44.415156868000004,-0.920356969275,75.6,15.391111110599999,5
2023,Biology,64.56210778227272,4.954717063472,70.25,23.75079816068182,44
2023,Business Services Exam,34.838337947499994,0.3554402569999997,63.75,11.447877849,4
2023,Business Studies,41.053596365882356,-4.39616228944,59.470588235294116,13.607189543235293,17
2023,Chemistry,68.62002097181818,3.5710335143909093,64.0,25.651315956363636,11
2023,Community & Family Studies,49.059630798,1.6711975122722218,72.64,17.44639215632,25
2023,Construction Exam,30.347861057777777,-11.49859497,71.0,10.025672554888889,9
2023,Dance,47.011722305,-14.14120561,76.5,15.44805195,2
2023,Design & Technology,41.4084667725,-17.22793777,65.25,13.6068221825,4
2023,Drama,64.022243355,-10.80368737,81.5,23.242857145000002,2
2023,Earth & Environmental Science,51.86642475631579,0.22620701022428577,66.42105263157895,18.50061403473684,19
2023,Engineering Studies,68.12008897222222,1.0707982570874999,73.33333333333333,25.299999999999997,9
2023,English Advanced,69.64740048133334,-1.1540234406333334,76.53333333333333,26.062,15
2023,English EALD,50.64853556,2.805796374,68.0,16.74,1
2023,English Extension 1,84.82536765,17.01693908,82.0,33.925,1
2023,English Standard,45.47393449854839,-4.8575921461125,66.24193548387096,15.442096774193548,62
2023,English Studies Exam,17.95496044,,54.0,5.9,1
2023,Food Technology,52.519564355,9.290311663,74.25,19.051325757625,8
2023,Geography,44.57154409857143,0.3789444625666667,58.714285714285715,14.78324231,7
2023,Hospitality Exam,37.8511723275,3.4246527647000002,66.75,12.75797101575,4
2023,Human Services Exam,48.736359862,2.3847367326,69.2,17.16556219,5
2023,Industrial Technology,40.650588671481486,-4.566811060005882,66.62962962962963,14.255423280740741,27
2023,Investigating Science,48.81381523727273,-4.254901745085454,72.63636363636364,17.251448307272728,11
2023,Japanese Continuers,61.23985686333333,-1.5831863183333332,63.333333333333336,22.181481483333332,3
2023,Japanese Extension,70.40965545,-2.165071256,62.0,26.38974359,1
2023,Legal Studies,45.630174069999995,1.2597624983090911,62.61538461538461,15.006096441538462,13
2023,Mathematics Advanced,60.336625868000006,-3.9587338286142857,59.93333333333333,21.723058200666667,15
2023,Mathematics Extension 1,67.86955455666666,-5.022161135555555,48.0,25.907376283111113,9
2023,Mathematics Extension 2,84.35340998333334,1.8423150848000003,59.666666666666664,33.68026315666667,3
2023,Mathematics Standard 1 Exam,26.103763223333335,-14.603043711,66.0,8.946717172000001,6
2023,Mathematics Standard 2,44.5820331118,-5.245914911611111,60.28,15.27654444444,50
2023,Modern History,47.92831275769231,2.6416821845636362,58.69230769230769,16.216923076923077,13
2023,Music 1,57.67595751333334,6.018376755000001,83.33333333333333,20.502222223333334,3
2023,PDH&PE,50.46535086318182,1.192178769895,68.0909090909091,17.413188705909093,22
2023,Physics,63.71631048857143,7.071051145428571,63.0,23.09381663,7
2023,Retail Services Exam,38.927444245000004,1.476453155,69.0,12.9952380935,2
2023,Science Extension,77.198239196,1.795321916,72.0,29.915047620000003,5
2023,Society & Culture,50.47111353571428,2.6019539081666667,70.0,17.308105778571427,7
2023,Software Design & Development,64.472919205,1.2788594732499998,70.375,23.68838383625,8
2023,Visual Arts,53.895967625625,4.740369128999999,80.625,19.040662879375,16
